,filename,width,height,class,xmin,ymin,xmax,ymax
182,ck0t6zwah09e20a4695tura09_jpeg.rf.4f785256363fd90cb8a95a7d23e0f5a2.jpg,640.0,480.0,smoke,167,253,212,278
183,ck0khrzkh940s0701k1i2tfe3_jpeg.rf.5859ae844258dafa1e533e73248cac64.jpg,640.0,480.0,smoke,164,249,295,282
184,ck0rqfvfjizmt0848qs0rsd4l_jpeg.rf.5a5fcbfc5606e1668f8c201c7005090f.jpg,640.0,480.0,smoke,444,230,541,252
185,ck0l8di4xoje408487bsrbpj9_jpeg.rf.5b4d11d296d120acdd63e1e54ccc2ace.jpg,640.0,480.0,smoke,185,243,231,294
186,ck0nfms4c59l108632rf19agc_jpeg.rf.57b8d097c1ffb42ed602b8018753e42d.jpg,640.0,480.0,smoke,193,207,208,225
187,ck0l9zam2nl6c0a46g4g3m6c4_jpeg.rf.5e458c3dce687543aadd8a0f4ced2004.jpg,640.0,480.0,smoke,553,213,621,284
188,ck0k9ghqt7a8l0944mcvy0jsx_jpeg.rf.5b55501a403c70b4dba61727046660b5.jpg,640.0,480.0,smoke,308,170,441,251
189,ck0txwcn1scmo0863p2fmcq09_jpeg.rf.5b5bf0ad74e7e8e33bce805420176d39.jpg,640.0,480.0,smoke,500,247,635,291
190,ck0kcljocj0qo0a46rzj3y211_jpeg.rf.5745457a99cce20a1ed09c59819d1d6b.jpg,640.0,480.0,smoke,177,207,212,228
191,ck0t4s7ibnk170944ffcd9q57_jpeg.rf.54d950346af8537f20351059c79b91cf.jpg,640.0,480.0,smoke,223,201,303,243
192,ck0khubxx5khq0794ja58vgv5_jpeg.rf.5d2db56a537ce7f2d661b00d403d3cc0.jpg,640.0,480.0,smoke,1,56,162,322
193,ck0nem99k9e9v0721yu2dtiqq_jpeg.rf.5a06cc52462c4dcadb3a74d3f3874cf3.jpg,640.0,480.0,smoke,312,154,459,256
194,ck0rqrdr86mhp09441c8d69w7_jpeg.rf.5d625e0924bab6f9f7d86084bff7af98.jpg,640.0,480.0,smoke,385,213,455,250
195,ck0lx7plvg1e50838ps3cuu9h_jpeg.rf.5df3f1a05e60204647ea601876ec7ac1.jpg,640.0,480.0,smoke,311,148,515,263
196,ck0u0znmjuuay0701hyc6trun_jpeg.rf.57c4424df242fccdb67494c4d2bc22b7.jpg,640.0,480.0,smoke,247,202,307,238
197,ck0kcouioj11m0a46yjyp0zlc_jpeg.rf.5d515391615546df6369aa216c2fac53.jpg,640.0,480.0,smoke,0,16,156,332
198,ck0t74gx40b5u0a46s72no2dg_jpeg.rf.57da3c38696a55082327c502be780c59.jpg,640.0,480.0,smoke,2,175,144,336
199,ck0m1mrauhbpe0863qyvhhrcx_jpeg.rf.5dadeb671f3492e18f6ebcdd65285a54.jpg,640.0,480.0,smoke,262,260,524,320
200,ck0uk5rawysf20721e35n6nk5_jpeg.rf.60dd824179a3b989558f39a245d746d6.jpg,640.0,480.0,smoke,439,225,565,254
201,ck0kengxx4xiw0863hvii9d2r_jpeg.rf.5df40233b458e08108b47ae229a5e4c6.jpg,640.0,480.0,smoke,164,254,211,279
202,ck0u0ihp7sq1z086335c6h592_jpeg.rf.60d64a3d41a4fa422f94a17d8294b296.jpg,640.0,480.0,smoke,2,17,164,325
203,ck0qb7vltsvwp0a46e656bv6u_jpeg.rf.642b271f9f48a73deb97d24d2b471485.jpg,640.0,480.0,smoke,167,254,336,283
204,ck0tx3bpm5y140a46ul6hlru8_jpeg.rf.5e4ca9c6161cc1cc916b43759c5651e3.jpg,640.0,480.0,smoke,490,214,540,250
205,ck0t1r1esms8s0701jmlvghkw_jpeg.rf.5acffb2bbf6c7f579d73f8ff3c85209a.jpg,640.0,480.0,smoke,167,218,542,304
206,ck0nct2ia48au0838bivpmmn6_jpeg.rf.58f3be0857dad3341d9c78f815627923.jpg,640.0,480.0,smoke,174,204,212,224
207,ck0ncrvqe47qd08384wqzjlk9_jpeg.rf.65162b81b23566a46791ca9ef3018fcd.jpg,640.0,480.0,smoke,165,256,224,279
208,ck0u98uysslwa0794bmd4n7fd_jpeg.rf.664b134d0c3a1562477a9687c044c745.jpg,640.0,480.0,smoke,329,202,520,250
209,ck0kl34jm7e2s08384qcp85ih_jpeg.rf.64420adc07446599124be8b0c86d11d7.jpg,640.0,480.0,smoke,446,198,530,244
210,ck0qd6v51ib0j0701sf2wolfq_jpeg.rf.6358b8f49047b12d1f6c20668bff8a39.jpg,640.0,480.0,smoke,486,196,514,227
211,ck0rqq0y3j4tu0848p884qvn1_jpeg.rf.654a70a2e86f0270af759b46d38ea769.jpg,640.0,480.0,smoke,328,201,438,253
212,ck0lwextoec1a0863lou65q4l_jpeg.rf.617475107e06edf72f385c44eec2232f.jpg,640.0,480.0,smoke,173,203,210,221
213,ck0kdh8yok8rw08486abmn3z3_jpeg.rf.685972e3f6aeb5a3ffdb843becb9e56e.jpg,640.0,480.0,smoke,503,250,638,292
214,ck0kck2czj0l10a46f6xkvofl_jpeg.rf.678c741e4261415dc135ecaf38d4581d.jpg,640.0,480.0,smoke,164,257,207,278
215,ck0k9etuqjxhh0848k6i1mw2f_jpeg.rf.65e16bd6d3135e530e8e7677b83b6481.jpg,640.0,480.0,smoke,123,163,416,325
216,ck0kky5oy7d3s08381yd0i465_jpeg.rf.6874685b468e778c76cc2d41a289e65d.jpg,640.0,480.0,smoke,185,205,213,231
217,ck0t24ndxkug60863id6f8pfc_jpeg.rf.5e489fbf3eadafbe13567c4cac0baad3.jpg,640.0,480.0,smoke,495,251,637,291
218,ck0ndxwjf3icx0794m3hlih4u_jpeg.rf.5f397085cad8af247c8a0674b9a67806.jpg,640.0,480.0,smoke,2,54,201,324
219,ck0t252udmxqz070188sd9z1u_jpeg.rf.662ccf2f0209e1cdf677221ac65da60e.jpg,640.0,480.0,smoke,328,204,529,251
220,ck0tx2twm5xya0a46rieclafo_jpeg.rf.6cb4bd5df71d1c5c2e0aedf48114f10c.jpg,640.0,480.0,smoke,120,178,182,286
221,ck0qd5it1i1wl0944fqp8vf9c_jpeg.rf.5f7b7bf98795a5a88fe2240e3a838059.jpg,640.0,480.0,smoke,331,271,525,316
222,ck0lx8c34u38a08480v1hz7dz_jpeg.rf.62b4addf5b2865b979346e676db1f907.jpg,640.0,480.0,smoke,312,46,490,265
223,ck0rr40pt71p40701fl50vzfa_jpeg.rf.6b2b4ec7e343403a173a2d8c9ec0d2c5.jpg,640.0,480.0,smoke,317,154,587,255
224,ck0t7o8ovlpsl0794ci1p3k3a_jpeg.rf.7255338cf66d7fd15d9a75b7e87f0550.jpg,640.0,480.0,smoke,312,154,453,253
225,ck0t7yaokmuhl0863v1rlsm5p_jpeg.rf.62c77619d32f766079b9e3320f8510a3.jpg,640.0,480.0,smoke,92,208,321,262
226,ck0tsx6f1rqmc08631bs71ker_jpeg.rf.70f288faaf29ee8c354bc3f20320febe.jpg,640.0,480.0,smoke,162,257,209,280
227,ck0kdhizwj37t0a461n7bsvun_jpeg.rf.6d618207aa9bed9805920f9625f0c67b.jpg,640.0,480.0,smoke,2,81,185,333
228,ck0t3zlhdz6180a46kq06kflk_jpeg.rf.695d8a1806cebba8ed79a9465c077b48.jpg,640.0,480.0,smoke,265,257,524,314
229,ck0oukw23toun0944nstsyx8g_jpeg.rf.725c1e40188ada6da183777c91520dbd.jpg,640.0,480.0,smoke,39,278,178,329
230,ck0rp95tf2vg70794wbjk2kk3_jpeg.rf.64942fab8cdbf6edab115881cc2180c3.jpg,640.0,480.0,smoke,182,244,242,296
231,ck0u0muhduoik0944fwbze43u_jpeg.rf.74bd00e3d0c2bb38628bd3d60bc56572.jpg,640.0,480.0,smoke,118,169,193,284
232,ck0kkgwvk9hhg0701edmbvr7r_jpeg.rf.72b0cbcbdd84a2f967e4d56a8a994552.jpg,640.0,480.0,smoke,114,171,186,311
233,ck0kl3bjt5xyz0863ru5wbw27_jpeg.rf.74c0c9a18873df6308953374f38fc72e.jpg,640.0,480.0,smoke,130,210,184,290
234,ck0t5n2jlkxuc07940mygjo8f_jpeg.rf.743e0e7964a1983568c0323735ea9d91.jpg,640.0,480.0,smoke,0,72,163,323
235,ck0rpe8ja3z6m0863q1narygs_jpeg.rf.751b9497645f516d0e98cd415c7fad51.jpg,640.0,480.0,smoke,497,245,636,287
236,ck0kl5uir7ej708386nnh95ra_jpeg.rf.786c13aa05537a5beafde2dcaafa6c9f.jpg,640.0,480.0,smoke,312,121,520,258
237,ck0tzh0mmsjb70863m9jdqypg_jpeg.rf.6b4347c866f9e0768115f0ce603f0b3b.jpg,640.0,480.0,smoke,309,84,517,258
238,ck0kdklhl8h7h07015yka75gg_jpeg.rf.75afbde9ce791d335ed4015d2a6f679b.jpg,640.0,480.0,smoke,430,198,547,244
239,ck0tszu61qmo10794stj6lmkj_jpeg.rf.74610774501419ad96bf232c9f58838e.jpg,640.0,480.0,smoke,0,79,169,336
240,ck0nf53eo78rg0944btmudhsc_jpeg.rf.7761bf0c5f266292eb35a0b1c51783eb.jpg,640.0,480.0,smoke,166,256,208,279
241,ck0klds7p9myv07018b68zcsu_jpeg.rf.70111b543b1fd156a55df6337171de99.jpg,640.0,480.0,smoke,274,208,306,241
242,ck0nfpjig5u9z0838mgcq82oz_jpeg.rf.78af90cc8dcf3cde57438b0e2b576240.jpg,640.0,480.0,smoke,499,249,636,293
243,ck0ukgesfwh7f0944smkfpncd_jpeg.rf.796bc7793dcf63a411bbb692fc734dc5.jpg,640.0,480.0,smoke,221,209,271,241
244,ck0na2ozl2ejz08633ausfi26_jpeg.rf.726e4ba9c48a347e68cc56479f131bf3.jpg,640.0,480.0,smoke,399,197,463,246
245,ck0rqflbw4lvd0863gyi0mzp1_jpeg.rf.69d64ebbcff31c6be13e7228d41d83d1.jpg,640.0,480.0,smoke,253,201,310,238
246,ck0nabl6wgb5q0a46x056c88j_jpeg.rf.7975be881984de1f7e172284326d5c4c.jpg,640.0,480.0,smoke,204,210,218,222
247,ck0keqofqkeab0848eq712ch1_jpeg.rf.70559e98cbae0bde190e097105a74ce3.jpg,640.0,480.0,smoke,325,223,384,251
248,ck0uk4wf8875i0a46hztpqvip_jpeg.rf.7a25fd32be8f8e700adb8bfadb0061d1.jpg,640.0,480.0,smoke,92,236,191,267
249,ck0tzqdzqwucd07218blh12ir_jpeg.rf.7b142d2dda7d0e123d58679c4b321445.jpg,640.0,480.0,smoke,177,201,215,225
250,ck0ujle3ouhd20863udrln8yl_jpeg.rf.7fc4afb2782e4051e67f7107b0005f26.jpg,640.0,480.0,smoke,164,258,226,279
251,ck0na2zrshcs50848i2690yin_jpeg.rf.7a39d65d76617f693f52f6144332ea93.jpg,640.0,480.0,smoke,130,222,170,285
252,ck0kfnjva6jp60838d6vqyxq2_jpeg.rf.7c607da0dfd4b5f5ca371c0906a45fe6.jpg,640.0,480.0,smoke,453,214,615,288
253,ck0u0zahz74ln0848lonhk1xg_jpeg.rf.7cb0fa04dc9b397b8ff07e625eb2aefa.jpg,640.0,480.0,smoke,97,235,163,267
254,ck0nfuci585lm0701jw9i5zhj_jpeg.rf.780ea7d50c01236a2a9d4d03eda1d8ce.jpg,640.0,480.0,smoke,256,222,423,310
255,ck0lx4d8sg0df083816ox14r4_jpeg.rf.7a8604dc083afa6cdd0515b29af1d8de.jpg,640.0,480.0,smoke,392,228,446,249
256,ck0kmewv08ygm0944br9j606r_jpeg.rf.7f1cf8002fff325e67bc83dd880f5b70.jpg,640.0,480.0,smoke,91,237,273,285
257,ck0t2pyk3l0ym08636r4hqnty_jpeg.rf.7ca69164d2ca64a00e9c2d1219e7d966.jpg,640.0,480.0,smoke,304,192,426,251
258,ck0kmtk7c90w60944bjhqhm4j_jpeg.rf.7d0d231f2974389d1a30caa1e483200b.jpg,640.0,480.0,smoke,270,207,310,241
259,ck0rpixgt5x8l0944oojfpa2o_jpeg.rf.6c2183ba04dd7ec031b4d6c922aaf16c.jpg,640.0,480.0,smoke,500,192,635,253
260,ck0t3kjngndaa0701i76i8q2c_jpeg.rf.7b33ab9af657e3432533388b4519bb60.jpg,640.0,480.0,smoke,189,208,210,232
261,ck0kkg0u65u3q0863z6w2psqp_jpeg.rf.80b296c2869e29872d0e01490464314e.jpg,640.0,480.0,smoke,467,192,540,244
262,ck0txgnxxud4y0701d5z7lpx7_jpeg.rf.7c53c82d64933f2062ad37195fb14522.jpg,640.0,480.0,smoke,97,205,412,270
263,ck0ujvtjvyrjx0721f1bk9yvy_jpeg.rf.7ced4af432a3d02214f5c6ed5159ba7f.jpg,640.0,480.0,smoke,0,65,168,323
264,ck0tx7k0tr5rz0794r2twuz1o_jpeg.rf.67068839164b779c940323e5dc947e50.jpg,640.0,480.0,smoke,256,218,424,318
265,ck0qbo5snhkcv0701pwtwt35x_jpeg.rf.7dd6750b851e1f342192b20a93614c0a.jpg,640.0,480.0,smoke,496,208,579,248
266,ck0qb9do2fwc708385reizk6h_jpeg.rf.8353ce140548c4b5d4ab719c8245c229.jpg,640.0,480.0,smoke,184,259,222,290
267,ck0ken8886dvt0838isatschp_jpeg.rf.56d26b51cd92328bb4a46f85383e8724.jpg,640.0,480.0,smoke,195,206,216,231
268,ck0klcevilg5n0848axl4ww0k_jpeg.rf.8336b312bb4f97701a551845eb1d6223.jpg,640.0,480.0,smoke,311,105,565,258
269,ck0l7xwvu94160794ed6vldx0_jpeg.rf.830f7a6710900b02f4c7a09e7a949c6e.jpg,640.0,480.0,smoke,473,224,617,294
270,ck0rr4nj43za20794o7o3btuw_jpeg.rf.8657366d6deb4dc4f58216778b1159d6.jpg,640.0,480.0,smoke,308,61,511,258
271,ck0qd5yquiaiq07016q73qoz3_jpeg.rf.858d8803108224ec00b7d914b47b6aae.jpg,640.0,480.0,smoke,329,209,462,250
272,ck0u97a47vo2h0944rwxehqpl_jpeg.rf.89ceb69362b56d99b46492fbb5397c2d.jpg,640.0,480.0,smoke,1,12,165,336
273,ck0kkwqeq5zxe07942ouxkr5q_jpeg.rf.89770a57522ae5b594273df49cfd2981.jpg,640.0,480.0,smoke,196,209,219,228
274,ck0lyghgkfe8a0794h5pz92p7_jpeg.rf.8615b3d2078b8c0c37bfb2aab25e15d9.jpg,640.0,480.0,smoke,456,196,545,240
275,ck0kl3hgk8qyh0944gjtwyh6h_jpeg.rf.85b34d8cb8d16bc37f64dded2353d2d7.jpg,640.0,480.0,smoke,492,208,538,251
276,ck0tzpp8dskmt0863jjiyujwl_jpeg.rf.8774dae60a89c1a7230a85abb2acb4a6.jpg,640.0,480.0,smoke,178,204,212,228
277,ck0tsz3b0624008481fmfbt28_jpeg.rf.84cf8a28b2a98547fccdad89cc3cb3f2.jpg,640.0,480.0,smoke,30,100,157,324
278,ck0t5xpty0hyp08488g6a7n6l_jpeg.rf.8884944ed861a984fd4fa4955e71cd48.jpg,640.0,480.0,smoke,49,151,451,319
279,ck0nett9672gj0944feegfre7_jpeg.rf.867d54429e883f2896c934fd8ae99668.jpg,640.0,480.0,smoke,439,232,567,251
280,ck0kcubsi4r530863gt6or3em_jpeg.rf.85b35b9cbcbe849c2b67784936eed59f.jpg,640.0,480.0,smoke,399,196,480,245
281,ck0kmpmy67n4j08386u8554cs_jpeg.rf.89faad475147ff77905709359f200fb2.jpg,640.0,480.0,smoke,199,178,421,313
282,ck0lyfhltum8h0848fs747twi_jpeg.rf.819ae8db656586c4feeb6b0da9a4eec8.jpg,640.0,480.0,smoke,330,204,527,250
283,ck0tylooksf3f0863s6tbwxhx_jpeg.rf.8f4a749954974bc5e10dc29869c4cbdf.jpg,640.0,480.0,smoke,179,203,213,229
284,ck0qb7h0asvnf0a46l0myka01_jpeg.rf.8ca32cb473bc329df2bbb29575c3e2d0.jpg,640.0,480.0,smoke,185,205,209,225
285,ck0u13g18uv1x070166k2ew3t_jpeg.rf.9105a3ace2fbeb2dfa3d74117355464c.jpg,640.0,480.0,smoke,196,160,251,239
286,ck0m0dejchvnj08381f1xtpqs_jpeg.rf.90bdfa908276f45cb20d30ebb225c40a.jpg,640.0,480.0,smoke,401,307,457,337
287,ck0lzxfw9iyx50944qfn9yxxl_jpeg.rf.8e472728888dc25f5b0fd118abdfe15d.jpg,640.0,480.0,smoke,99,157,415,315
288,ck0qbakbhjoyy0721qw4fut6n_jpeg.rf.86688323b760bc89ab6a94169de5910e.jpg,640.0,480.0,smoke,499,249,637,290
289,ck0tz2vh7wqqw0721qe4odmlu_jpeg.rf.8e9a88e1a568ff4f100cf57a219250d5.jpg,640.0,480.0,smoke,393,191,537,241
290,ck0neh5qnjfoh0848s35xyyj8_jpeg.rf.8ee77066e3ea2e00b914a2ca79353505.jpg,640.0,480.0,smoke,120,198,173,281
291,ck0nd98ujhlfg0a46hhco18rf_jpeg.rf.8e239f5ba8045c6acbf54234796128fd.jpg,640.0,480.0,smoke,305,253,445,304
292,ck0tyq31o6ryb08488lus3geb_jpeg.rf.952ddb3f74c7e559d41ce47c20e0e9db.jpg,640.0,480.0,smoke,178,204,211,224
293,ck0txfme8sat90863ybrk8lzv_jpeg.rf.929ceb5b917912aa2761d897e28cf56c.jpg,640.0,480.0,smoke,94,244,135,265
294,ck0kd21cfj2810a46eicmjtng_jpeg.rf.92bda2dbaf58e1e37a1fd333b2e0b7f4.jpg,640.0,480.0,smoke,90,221,276,266
295,ck0kovirm99fg0944fdv57hd8_jpeg.rf.99290255a4d7b1b8397af118f9fa1f1b.jpg,640.0,480.0,smoke,306,160,533,256
296,ck0kd8g4e9zka0721qprbwtsa_jpeg.rf.978e6c96079ad1f0cc58731412de2cc2.jpg,640.0,480.0,smoke,195,205,215,227
297,ck0uk2i9z86xl0a46gizlif59_jpeg.rf.8729e25833976180a9f3b2a7511789e8.jpg,640.0,480.0,smoke,310,151,534,258
298,ck0nexpddii7b0a463cb74ti7_jpeg.rf.80335414ee9689f5ceb4a8a5feabd966.jpg,640.0,480.0,smoke,469,214,614,287
299,ck0kmhpz99t9w0701ftiu8jlx_jpeg.rf.99a4808a82d63b38b57fc93991730528.jpg,640.0,480.0,smoke,387,226,419,250
300,ck0kosbce7vpn0838c5telfw3_jpeg.rf.9a37414f8df1d8ac3e50c0547ee9805e.jpg,640.0,480.0,smoke,390,221,432,245
301,ck0ndfo8l6ov10701vn095htn_jpeg.rf.9b84723a9e3806a07f4ba65c1ac89861.jpg,640.0,480.0,smoke,99,209,211,268
302,ck0t5nqi3zqqj0a46iyhhhw7b_jpeg.rf.998b4f14452e077f192f88e3842b9501.jpg,640.0,480.0,smoke,327,218,386,253
303,ck0u10zeh74ym0848ow29lc1l_jpeg.rf.8de8ba24b1b198759056a236d93a7cbe.jpg,640.0,480.0,smoke,553,214,622,291
304,ck0kkxafs5wwc08631zxdpdyd_jpeg.rf.9e1b653ce1ab7f179d9d895cc60afadc.jpg,640.0,480.0,smoke,185,204,212,231
305,ck0u0gs1d71m70848obwsy04a_jpeg.rf.9d2a66f2846a0e53d523face7aa0ac1c.jpg,640.0,480.0,smoke,181,235,232,296
306,ck0kcbvwl4tja0794csyimfqu_jpeg.rf.9b8fccc32c80221a31a78bc6b8c54b39.jpg,640.0,480.0,smoke,499,211,614,284
307,ck0tyaitfuchg0944iz87630d_jpeg.rf.998c6176beeff89d6257ca171307b473.jpg,640.0,480.0,smoke,238,195,421,312
308,ck0ncji892we50794albpt7x4_jpeg.rf.9ff5e8dc64a0b04ce0a802bbd8e86f17.jpg,640.0,480.0,smoke,219,199,249,235
309,ck0tzpygswuae0721bhuvjofj_jpeg.rf.9be0b873779f91d86f8a0b713a67f134.jpg,640.0,480.0,smoke,170,244,439,286
310,ck0ndbtmr8oa50721hzgxpue8_jpeg.rf.98eed4485749aa292c11bfba07625367.jpg,640.0,480.0,smoke,309,158,442,251
311,ck0m15mtdwdk30848aglnguy1_jpeg.rf.9fd271f87669440c9448fec8f0248336.jpg,640.0,480.0,smoke,166,257,446,291
312,ck0lwfg8yjmbz07219irceyfl_jpeg.rf.9b5a201db64bd64de373b3b6e5cd12a4.jpg,640.0,480.0,smoke,165,234,605,305
313,ck0ujwlr98tkt0848fudx9cb3_jpeg.rf.a06824e458bc658304e03c577aa85c16.jpg,640.0,480.0,smoke,324,204,530,253
314,ck0lxekamu4wa0848z3xssbek_jpeg.rf.9dc2b9d0b5f9d423270c5cec27d575d3.jpg,640.0,480.0,smoke,197,210,212,226
315,ck0t81ysfnhui0838yucfeszk_jpeg.rf.a0adf8c4222766877b5a807c7ac8b1cd.jpg,640.0,480.0,smoke,199,193,293,231
316,ck0kdra5c7mjh0944w97n0exh_jpeg.rf.9c74c6aa1eddac85e5e0b25cd6659bae.jpg,640.0,480.0,smoke,309,150,466,258
317,ck0t45urenix00701imio8cdw_jpeg.rf.a2ce10899a67ad830a33928f80299233.jpg,640.0,480.0,smoke,115,206,177,284
318,ck0twi6d05v8f0a469q54h3iq_jpeg.rf.9e19708c84c6b0e1e696621aba134117.jpg,640.0,480.0,smoke,191,196,303,235
319,ck0t3r8twkazh0794uxyta3xz_jpeg.rf.9ec29e65e34503b73401e911707d4fc1.jpg,640.0,480.0,smoke,386,271,521,321
320,ck0kmi067lmu70848mrnfi0rc_jpeg.rf.a31f55cd786e5155b79470fb2a7faea0.jpg,640.0,480.0,smoke,124,186,185,314
321,ck0kl079lk71f0a46m6yo4q9m_jpeg.rf.a327c1da1f0fa7a679d36644d715874d.jpg,640.0,480.0,smoke,299,263,518,318
322,ck0twbzbz6hga0848z3sx5lsi_jpeg.rf.9efd0db058b58c0e86f627c2ed3d328a.jpg,640.0,480.0,smoke,310,150,585,253
323,ck0u9e8u77f9y0a46i2qc7hje_jpeg.rf.a3d2e2112949e6b909551dd3f33dddfd.jpg,640.0,480.0,smoke,138,287,188,315
324,ck0tzw6en6xyw0848myghrsxc_jpeg.rf.a757a5641f161d4d3072d0f41e4afd3a.jpg,640.0,480.0,smoke,2,42,161,325
325,ck0negpok9ao50721aw0ozvpl_jpeg.rf.a38e1ae1ffb81f88c8e7b13052a3e043.jpg,640.0,480.0,smoke,499,209,547,245
326,ck0rpfqrnhnon0a46jv1r8s8w_jpeg.rf.a567ba27398a0c227fa75451bb27aa3d.jpg,640.0,480.0,smoke,476,195,518,245
327,ck0t5oyi1mlpd08385ihi4js3_jpeg.rf.a2dd8f265c56cd1b9ae4d1a0a2a3d30a.jpg,640.0,480.0,smoke,329,215,482,250
328,ck0txus39scfk0863py0w15qb_jpeg.rf.9576388a3db2bcfad7af2402710fae96.jpg,640.0,480.0,smoke,189,207,212,229
329,ck0tyxvkx6t1d0848kk4vfkrb_jpeg.rf.a38ddfd3863bcaad9a265c57a56f02ef.jpg,640.0,480.0,smoke,326,205,442,254
330,ck0u0obru6f6u0a46axncdx9n_jpeg.rf.a1d7c0c1b0cd06e7f8ba492cdfee2cf2.jpg,640.0,480.0,smoke,129,218,170,282
331,ck0qc7xskeu3r07948qg5ycne_jpeg.rf.a37fcfa48611702445cc9601afdba946.jpg,640.0,480.0,smoke,174,208,210,222
332,ck0kcn7u1j0vk0a46lr8si8zl_jpeg.rf.ab05dcea54504926189eaf13d19802ec.jpg,640.0,480.0,smoke,95,226,250,289
333,ck0l9dfokcv7o07013t4kgamc_jpeg.rf.a96fed0753b14130e42f31fd8d68438d.jpg,640.0,480.0,smoke,125,193,200,314
334,ck0twl6pqwg6c0721ja81m52m_jpeg.rf.a8b03e4b1a1200e7ebbbec17e9a4e818.jpg,640.0,480.0,smoke,447,211,618,282
335,ck0txrkyx611l0a46u3b4n8bb_jpeg.rf.aa1ad8376fd26661f3771abccbd1d143.jpg,640.0,480.0,smoke,216,203,253,239
336,ck0kepk22a57e07215s22fyiv_jpeg.rf.ac37062f6f5732e0544d31eee82cadda.jpg,640.0,480.0,smoke,288,256,517,317
337,ck0lxgqhheq2b08638gu6tna1_jpeg.rf.a478e7551b36a9021292245c2c812166.jpg,640.0,480.0,smoke,185,227,240,292
338,ck0lwh1i7ed810863a8ql1pat_jpeg.rf.a985f44b16d2c79e1092dd1788f1a996.jpg,640.0,480.0,smoke,442,283,520,317
339,ck0ndgh043xns0863o9d4l0kk_jpeg.rf.ad4917ae707a577f9fef768e65029914.jpg,640.0,480.0,smoke,209,197,298,234
340,ck0ngm4b3jk5e0a46nplsw4xb_jpeg.rf.a8bb6e7e544239d9fa85ac701cae37d1.jpg,640.0,480.0,smoke,186,205,216,224
341,ck0ounuswsms108388flcbazi_jpeg.rf.a9f4e239c0f708a7ce7c767d7e968f61.jpg,640.0,480.0,smoke,123,190,177,285
342,ck0rpaam92wcd0794b9wy12ks_jpeg.rf.ac541642eb5d4b002e19dbb0049e8273.jpg,640.0,480.0,smoke,1,27,175,323
343,ck0oulkapr2bj0794zz57fbjp_jpeg.rf.ace3c245aa0f7dc06f29099284a1b1be.jpg,640.0,480.0,smoke,0,65,152,331
344,ck0k9dg0vjxcg0848rmqzl38w_jpeg.rf.aa2243c64fd18ad4e8c179d09c12cbfc.jpg,640.0,480.0,smoke,126,197,251,313
345,ck0ujo3wrv2130838pn66pvj4_jpeg.rf.ace164faea7387c83c08a68c7b37d736.jpg,640.0,480.0,smoke,171,226,242,292
346,ck0tyucu3uekj0944f3usafki_jpeg.rf.ad394d6c48fd8c0906ce0ac8f4568298.jpg,640.0,480.0,smoke,17,271,156,333
347,ck0ndugzs6hv90944q18viki9_jpeg.rf.ad8568fed3dc8b7b644c67efecbb9757.jpg,640.0,480.0,smoke,303,263,525,319
348,ck0tx9epawjk50721w6282v2c_jpeg.rf.adc7853dfe39ef993eeba0ed3292186a.jpg,640.0,480.0,smoke,309,128,483,261
349,ck0ujirqowixt07012814w3ox_jpeg.rf.af7d2c5ce6bcfedb6ffd891231b412c8.jpg,640.0,480.0,smoke,528,210,618,286
350,ck0txw47261iz0a46k76oyfzj_jpeg.rf.af3dfd2ec9adef7cd9c7e57e79ff8598.jpg,640.0,480.0,smoke,85,230,265,289
351,ck0t734s0mizv0863sujq0i7p_jpeg.rf.b37b89bf3712f1791e2f97c5a16aa48c.jpg,640.0,480.0,smoke,82,213,261,296
352,ck0rqlgco58j50838724x6rym_jpeg.rf.b5b8263fb657e6a09f94583c21fc28ea.jpg,640.0,480.0,smoke,255,256,523,318
353,ck0tz7lcnugfi0944xj04x69y_jpeg.rf.ae59697a3961edc473319ea1edf1566f.jpg,640.0,480.0,smoke,316,150,540,258
354,ck0qb8cz6tfnt0848glf38bpe_jpeg.rf.b27022571ef7b9a910830eeffde9bd30.jpg,640.0,480.0,smoke,186,208,208,222
355,ck0tz4dsmshgh08637pfl2z1c_jpeg.rf.b03bf3d9ee3f53a5e8ee298181290d1c.jpg,640.0,480.0,smoke,118,179,178,284
356,ck0qdf4hwkrzf0721pwn991sv_jpeg.rf.b361b52c1172c6504c67b4f19f9fc544.jpg,640.0,480.0,smoke,314,82,498,261
357,ck0tzmo81wtq50721yer41mgt_jpeg.rf.afb4e1c9346de07f87219b9f5acf477a.jpg,640.0,480.0,smoke,545,256,622,291
358,ck0ndoj9r8u8w07216trgrwuz_jpeg.rf.b43b5ab2970d7b610b7ec6ad50ae1e51.jpg,640.0,480.0,smoke,472,208,614,287
359,ck0tzu01r69vw0a464th4yn43_jpeg.rf.b3629ef5809d61bee0fa0208337eff76.jpg,640.0,480.0,smoke,185,238,236,291
360,ck0txs402uehd070195c9mfko_jpeg.rf.b47277846338d037c30f92e0213833d5.jpg,640.0,480.0,smoke,209,166,254,238
361,ck0ukk30lwlt9070113ad7m2j_jpeg.rf.b11eceafee595fed74046181725c1d95.jpg,640.0,480.0,smoke,4,186,163,325
362,ck0km3uktkdxc0a46uf6e417v_jpeg.rf.b37895e0f3e5352335d9ecb08f96c27e.jpg,640.0,480.0,smoke,219,207,256,239
